POL.DE PAZOS PARCELA 3 NAVE C;32619;Pazos(Verín);ES;0,30894;1,425;0;DISVERIN,S.L.
POL.IND.SAN CIBRAO DAS VIÑAS;32901;Ourense;ES;13,35335;3,3425;8,4135;E.CASTIÑEIRAS E HIJOS ORENSE,S.L.
CTRA. N-525 KM 232.8;32915;San Cibrao das Viñas;ES;20,65244;17,83172;1,604;EQUIP HOTEL,S.L.
CALLE RICARDO MARTIN ESPERANZA S/N;32901;San Cibrao Das Viñas;ES;0;3,399;0;ESCA DISTRIBUCIONES 2017,S.L.
AVDA DE SANTIAGO, 164 BJ;32001;Canedo-Outariz;ES;7,39737;-1,11022E-16;0;ESPACIOS DE GALICIA, S.L.
CL CARRERA, 24;32300;O Barco;ES;4,51761;24,2137;0;EXCLUSIVAS MORALES S.L.
LUGAR CARBALLO 27;32813;Verea;ES;3,6576;0;0;F.PARADA Y GONZALEZ,S.L.
C/ MOSQUERA, 17;32500;O Carballiño;ES;2,34036;0,482;0;FERRETERÍA OTERO, S.L.
BORULFE Nº2 CRTA SANTIAGO KM 254 ;32140;VILLAMRÍN;ES;0;2,4668;0;GALÁN ÁLVAREZ, ESTAFANÍA 
POL.IND.AS PEDREIRAS PARCELA 1;32350;A Rúa;ES;16,12146;23,2215;0;GASEOSAS ROCA,S.L.
C/ JUAN GIRAL, 30;32300;O Barco;ES;1,43634;0;1,1625;GOMEZ PRADA, JOSÉ A.
AVDA. JULIO RODRIGUEZ SOTO, 60 - BAJO;32500;O Carballiño;ES;0,408;0;0;GONZÁLEZ IGLESIAS, SANTIAGO
ARTURO PÉREZ SERANTES, 5   - 6 PISO;32005;Ourense;ES;1,41518;1,22754;0;GRUPO BLUM CABALA,S.L.
C/ VALLE INCLAN, NA 29 BAJO;32004;Ourense;ES;0,81204;0;0;INTERIOR DESIGN BY ROOM S.L.U
PARQUE EMPR.PEREIRO DE AGUIAR;32710;Pereiro de Aguíar;ES;0;1,824;0;JUGUETERIAS REUNIDAS,S.L.
CRTA. ESTACION - A GRELA, NUM. 1;32990;Santa Cruz de Arrabaldo;ES;0;0,095;0;MARIA CABANELAS INTERIORISMO S.L
LUGAR DE BOUZAS, 77;32102;Tamallancos (Vilamarin);ES;2,7756;0;0;MOURE LOPEZ, JOSE LUIS
RUA RIO ARENTEIRO, 28;32001;Ourense;ES;1,3536;0;0;NICOLEIROS, S.L.
CL COTO S/N;32101;Vilamarin;ES;1,421;0;0;PABLO GUZMÁN PÉREZ E HIJOS, S.L.
AVDA.DE SANTIAGO, 164 BJ;32001;Canedo-Outariz;ES;2,38695;0;0;PEREIRA FEIJOO, SEGUNDO
CL PIÑEIRA SECA, 22;32631;Xinzo de Limia;ES;1,24575;2,658;0;PIÑEIRA SECA DISTRIBUCIONES,S.L.
PARQ.EMPR.CELANOVA,36-37;32800;Celanova;ES;1,1502;0;0;RODRIGUEZ NOVOA, JOSE ANTONIO
CTRA. LEROSENDE, 2;32420;LEIRO;ES;0;0,665;0;RODRIGUEZ VALIÑAS, MARIA ELISA
AVILÉS DE TARAMANCOS, 16 BJ;32002;Ourense;ES;0;0;3,4407;TARAMANCOS EUROSPORT,S.L.
CTRA.VIGO KM 575;32001;Canedo-Outariz;ES;9,58122;6,5065;1,3935;TOLDOS OURENSE, S.L.
CTRA NACIONAL, 525;32619;Pazos (Verin);ES;6,98908;20,1495;0;TRANSPORTES HIJOS ELOY GONZALEZ,SL.
C/ DOCTOR PEDRO GONZALEZ PRADA;32600;Verín;ES;0,55845;0;0;UNOUNO ARQUITECTURA DE INTERIOR, S.L.
#N/A;#N/A;#N/A;#N/A;73,48438;79,86061;19,1925;Palencia
CTRA.SANTANDER NACIONAL 611 KM 13.400;34191;Villalobón;ES;0;8,441;0;ALMACENES BENIGNO GARCIA CUESTA,S.L.
CL SEVILLA, 4;34004;Palencia;ES;36,71138;42,3689;8,71;ALMACENES RICARDO FERNANDEZ,S.L.
CL SANTIAGO;34129;Calzada de los Molinos;ES;7,2945;0;0;ARNILLAS QUIJANO, JOSE
CL REAL S/N;34492;Villela;ES;4,62095;13,218;4,54;CEREZO VILLELA,S.L.
C/ SANTIAGO, 19;34129;Calzada de los Molinos;ES;0;2,988;0,4785;DISTRIBUCIONES ARNILLAS GARCIA S.L. 
AVDA.SANTANDER,6;34800;Aguilar de Campóo;ES;0;1,23;0;DISTRIBUCIONES IZVI,S.L.
CL PLATEROS, 52;34004;Palencia;ES;5,001;0;0;DISTRIBUCIONES RODRIGUEZ Y MOREIRAS,S.L.
POLIGONO INDUSTRIAL SAN ANTOLIN;34004;Palencia;ES;2,8068;0;2,66;EPICURE 56, S.L.U.
CL FRANCIA, PARCELA 44;34004;Palencia;ES;0;0,34;0;HERMANOS CALVO CURIEL,S.L.
AVDA. COMUNIDAD EUROPEA, 40;34004;Palencia;ES;2,275;0;0;LUIMAR WINES & SPIRIT S.L
CTRA. MAGDALENA, S/N;34880;Guardo;ES;5,05304;8,1695;2,804;PREDIS VALBUENA S.L.
CL ANDALUCIA, P-6;34004;Palencia;ES;9,72171;3,10521;0;RODRIGUEZ SANZ, LUIS MIGUEL
#N/A;#N/A;#N/A;#N/A;416,32186;638,54531;313,16704;Palmas, Las
Viera y Clavijo, nº 11 - 2º planta - oficina 2;35002;Las Palmas de Gran Canaria;ES;0;5,37928;0;BLANCA ESTEVA NAVARRO 
C/ AJICAN, 4;35610;Costa de Antigua-Fuerteventura;ES;9,2372;0;0;BRONCEMAR BEACH, S.A.
PLAZA DEL PILAR, 14 LOCAL 1-A;35010;Las Palmas de G.C.;ES;0,2152;1,97192;0;CABRERA PÉREZ CANARIAS, S.L.
CL GOYA 2;35600;El Matorral-Puerto del Rosario;ES;10,52344;5,65164;4,1316;CENTRO HOGAR ARMAS S.L.
CL TIGADAY, 10;35259;El Roque (Ingenio);ES;2,19984;0,0901;0;DECO MANUEL CANARIAS,S.L.
POL.IND.ESPINALES;35118;Arinaga;ES;31,19751;35,96775;22,51414;DECOTEXTIL CANARIAS,S.L.
CL BREZO, 3;35118;Aguimes;ES;13,16016;0;2,59092;DIGRANCA BALOS, S.L.
Ctra. Rincón, S/Nº- Ed. Ax.al CC Las Arenas,4ª plt;35010;Las Palmas de Gran Canaria;ES;61,40074;32,78196;0;DINOSOL SUPERMERCADOS,S.L.C.
CL CARTAGO, 28;35109;El Tablero de Maspalomas;ES;26,84946;19,28494;61,26856;DISTRIBUCIONES HOTELERAS VALIDO, S.L.
CL MANUEL VERDUGO, 1;35219;Telde;ES;0,0831;0;0;ECI 202 VENTA A DISTANCIA
TOMAS MILLER, 47 - 2º DCHA;35007;Las Palmas de Gran Canaria;ES;0;8,98032;5,7456;EFILOGIC, S.L.U.
CL PASTOR, 1;35219;Telde;ES;2,6244;4,891;0;EL PARAGUAS EVENTS, S.L.
CL LA ESTERA ESQUINA CL EL BAIFO ;35600;El Matorral-Puerto del Rosario;ES;0;1,28364;0;ENTREVERDE OUTDOOR, S.L.
LAS HUERTAS Nº6 -1;35640;Villaverde-La Oliva;ES;0;3,99;1,80063;FABIO ESPOSITO
C/ HERMANOS DOMINGUEZ SANTANA S/N;35018;Las Palmas de G.C.;ES;0;4,11312;0;FEC LAS PALMAS, S.L
C/LOMO GUILLÉN, 3 ;35459;SANTA Mº DE GUÍA;ES;0;6,9498;0;FEGRISAN INVERSIONES, SL
CL CANDELARIA, 7;35572;Tias-Lanzarote;ES;35,73745;48,26906;2,02176;FERRETERÍA TIAS,S.L.
C/ SAO PAULO, Nº 49 - EL SEBADAL;35008;Las Palmas;ES;3,62406;9,58226;0;GARCITECNIA,S.L.
POL.IND.PLAYA HONDA NAVE 25;35509;San Bartolomé - Lanzarote;ES;2,4975;0;0;GERBELAN,S.L.
CL TIMANFAYA, Nº2 1º;35510;Pto. Del Carmen - Lanzarote;ES;36,3555;2,50155;0;HOTEL LOS FARIONES S.A.
Ctra. Puerto del Rosario a Corralejo, km. 3;35600;Fuerteventura;ES;2,7815;0;0;INDUSTRIAS DE LA PESCA CANARIA,SA 
CALLE EL PESCADOR, 17;35219;Las Palmas;ES;4,93065;29,02103;-2,68882E-17;INSULAR CANARIA DE BEBIDAS,S.A.U
CL FRESNO, 38 POL.IND.ARINAGA;35118;Aguimes;ES;0,6885;0;0;ISLATOLD,S.L.
AVDA JUAN RAMÓN SOTO MORALES;35610;Costa de Antigua-Fuerteventura;ES;1,96995;0,95942;0;JOMISAR FUERTEVENTURA, S.L
CL MIGUEL MARRERO, 2 BAJO;35138;Puerto de Mogán;ES;17,32234;12,68014;0;JUANPI HOGAR,S.L.
"CC Sonneland; Local 114, C/ Einstein s/n";35100;Maspalomas - Gran Canaria;ES;0;17,09209;3,66795;KAIZEN DISTRIBUCIONES Y SOLUCIONES COMERCIALES S.L
CL CARTAGO, 8;35109;El Tablero de Maspalomas;ES;16,5887;12,74778;8,97481;KILO DEL TABLERO,S.L.
CL HESTELERO, 7;35640;Villaverde-La Oliva;ES;24,34303;24,42656;3,37338;LEY TRIPOUL, GABRIELE MARGARET
C/ HOYAL DEL PEDREGAL, 7;35457;Santa María de Guía;ES;0,2543;0;0;LUJAN SUAREZ, FRANCISCO JAVIER
AVDA DE CANARIAS, 317;35110;Vecindario;ES;8,38206;13,0707;0;MUEBLES PEPE JESÚS,SL.
C/ RUBICON, 80;35550;Playa Honda-Lanzarote;ES;0,75411;0;0;PABLO RAMOS BALDI, S.L.
#N/A;#N/A;#N/A;#N/A;0;45,47715;0,7594;R.P.DECORACIÓN Y CONSTRUCCIÓN,S.L.
CAMINO DE LA MOLINA II, 9;35571;Macher;ES;1,11022E-16;0;0;RAFAEL DEL CASTILLO,S.L.
FRANCISCO HERNANDEZ GUERRA,5 D;35014;Las Palmas de Gran Canaria;ES;0,02;1,24668;-0,005;REPRESENTACIONES SANTANA E HIJOS,SL
LAS ADELFAS,25;35118;Aguimes;ES;28,2563;168,69104;158,06692;REYDIMOBEL,S.L.
C/ VICTOR GRAU BASSAS, 1;35640;Villaverde-La Oliva;ES;0;2,25448;0;ROCK AND BOLESCA GALICIA, S.L.
VICTOR GRAU BASSAS,1;35660;Corralejo - Fuerteventura;ES;0;2,25448;0;ROCK AND BOLESCA GALICIA,S.L.
C/ALCALDE JUAN RAMÓN SOTO MORALES;35610;Caleta de fuste-Fuerteventura;ES;2,49771;0;0;RODRIGUEZ PADILLA, SERGIO
C/ FRANCHY ROCA, 7;35110;Doctoral - Santa Lucia;ES;0;0;2,40312;SÁNCHEZ LÓPEZ, JOSÉ ANTONIO
PRIOR MATEO TELLO, 13;35219;Las Palmas;ES;27,90594;38,37941;7,15125;SANCHEZ OLIVA, JUAN JOSÉ
CALLE DOREMAS, 4;35129;Mogán;ES;0;0;0;SERVATUR, S.A.
CL JUAN CARLOS, I Nº34;35510;Puerto del Carmen-Lanzarote;ES;13,08393;23,70419;7,43153;SERVULANZAROTE,S.L.
ACATIFE, 2;35510;Tias-Lanzarote;ES;0;0,1623;-0,1623;SUITE HOTEL FARIONES, S.L.U
CL LEON Y CASTILLO,42 5ª PLANTA;35500;Arrecife;ES;5,18629;8,07144;5,43609;TIENDAS ESPECIALIZADAS DE CANARIAS,S.L.
CL PORTILLO, 3 -1º;35017;Las Palmas de G.C;ES;9,44946;3,0267;0;TOTO COMPANY 1975,S.L.U.
EDIF.ANTIGUO VARADERO, 2P;35570;Puerto Calero -Lanzorote;ES;0;0,05875;0;TRADE HUB,S.L.
CARRETERA POSTREAGUA, Nº2 ;35138;Puerto de Mogán;ES;0;1,2369;0;VIVEROS MOGÁN, S.L.
YAFEDUMAR, S.L.;35507;TAHICHE (TEGUISE);ES;16,20153;42,29573;15,99668;YAFEDUMAR, S.L.
#N/A;#N/A;#N/A;#N/A;1316,083869;1147,864659;216,7049461;Pontevedra
C/ ARENAL, 18 ;36201;Vigo;ES;2,0412;0;0,08;20TH CENTURY ROCK, S.L.
JOSE GRAÑA, 52;36945;Aldán-Cangas;ES;0,588;0;0;A CASA DE ALDAN, S.L.
PLAZA DE COMPOSTELA, 19;36201;Vigo;ES;8,047;0,27863;0;A LAREIRA DO OLIO,S.L.
#N/A;#N/A;#N/A;#N/A;0,14657;0;0;A TORTA, C.B.
CAMIÑO BOA VISTA, 3;36340;Nigrán;ES;0,7308;0;0;ABELEIRAS MENDEZ, JOSE LUIS
AVDA VAL MIÑOR, 89;36350;Nigran;ES;2,436;2,54315;0;ABETUR,S.L.
#N/A;#N/A;#N/A;#N/A;0,4737;0;0;ACL SOLUCIONES INTEGRALES,S.L.
AVDA.BENITO VIGO, 88 ENTLO.;36680;A Estrada;ES;3,35724;0;0;ADELANTE EVENTOS Y SERVICIOS,S.L.
PABLO MORILLO, 6;36201;Vigo;ES;0,11081;1,1311;0;AEQUOR HOTELS S.L
AVDA. MONTERO RIOS, 207;36930;Bueu (Casco Urbano);ES;1,7412;0;0;AGULLA GIL, NOEL
CL URZAIZ, 29;36201;Vigo;ES;2,08694;0;0;AIRIMIES,S.L.
C/ MENDEZ NUÑEZ, 30;36900;Marín;ES;0;0,86027;0;ALAMEDA, S.C.
AVDA MONTECELO 1A;36164;Pontevedra;ES;1,78815;0;0;ALBIA GESTION DE SERVICIOS,S.L.
CAMELIAS, 85;36211;Vigo;ES;0;0,09744;0;ALEJO DANIEL CRISPIANI
#N/A;#N/A;#N/A;#N/A;1,9314;0;0;ALMAGA IMPORT, S.L.
Ctra. Redondela-Cabral, 7;36318;Vigo;ES;1,03997;0;0;ALONSO COLLAZO, JOSE LUIS
RUA AS MÁMOAS PARC.21A;36158;Pontevedra;ES;2,5392;0;0;ALUDEC INYECCIÓN,S.L.
PARQUE EMPRESARIAL A REIGOSA;36828;Ponte Caldelas;ES;0;0;0;ALUDEC, S.A.
#N/A;#N/A;#N/A;#N/A;0;0,42596;0;ALVAREZ GONZALEZ, MARÍA DOLORES
PLAZA MARIO PUENTES, 22;36340;Patos-Nigrán;ES;0;2,98487;0;ALVAREZ QUINTAS, HUGO
#N/A;#N/A;#N/A;#N/A;-0,008;0;0;ANA ISABEL CAO MARQUES, S.L.
#N/A;#N/A;#N/A;#N/A;5,2905;1,5805;0;ARTELUME MIÑOR, S.L.
#N/A;#N/A;#N/A;#N/A;0;0,90051;0;ARTEPAN, C.B.
C/ ROCAMAR, 1;36309;Oia;ES;4,14;0;0;ASADOR MARIA EUGENIA ESPJ
BEMBRIVE - CHANS, 25;36313;Vigo-Bembrive;ES;9,56124;0;0;ASADOR SORIANO,S.L.
AVDA ORDOÑEZ, 54;36750;Goian;ES;0;3,37;0;ASOC CULTURAL CENTRO GOYANES-GOYAN (TOMIÑO)
GALERIAS GRAN VIA, 176 LOCAL 7;36211;Vigo;ES;0,7813;0;0;ASOC. COMERCIANTES Y EMPRESARIOS DE LAS TRAVIESAS
AVDA DE MADRID, 137;36214;Vigo;ES;1,6755;0;0;AVELINO COUSELO,S.L.U.
#N/A;#N/A;#N/A;#N/A;22,20441;0;0,8395;AXIAL III EQU. Y SERVICIOS A LA OF. S.L.
CL VELAZQUEZ MORENO, 48 LOCAL 13;36202;Vigo;ES;0,09732;0;0;BAAMONDE CANELLA, BEATRIZ
CL LAUREANO SALGADO, 11;36650;Caldas de Reis;ES;7,0236;0;0;BALNEARIO HOTEL DÁVILA,S.L.
POLICARPO SANZ, 21 3º;36202;Vigo;ES;1,9449;0;0;BALTAR ABOGADOS Y ASESORES TRIBUTARIOS SLP
AVDA DE VIGO 5;36820;Pontecaldelas;ES;2,09412;0;0;BAQUEIRO ALVAREZ, CANDIDA
#N/A;#N/A;#N/A;#N/A;2,09304;0;0;BAR ASADOR O REMO,S.L.
AVDA PORTELIÑA, 15;36005;Pontevedra;ES;2,28786;0;0;BARCALA CES, MªDE LOS ANGELES
AVDA REBULLÓN, 86 NV H.;36416;Portela - Mos;ES;48,18727;83,55877;33,693;BEALDIS,S.L.
#N/A;#N/A;#N/A;#N/A;0;1,05295;0,465;BEGO 2014,S.L.
LUGAR DE CACHAL, 6ºB;36657;Lantaño;ES;0,03432;0;0;BEGUI MULTITIENDAS SL
URZAIZ, 21;36201;Vigo;ES;0;0,22945;0;BELESAR-INVER, SL
LA PERLA, 16 ;36960;Sanxenxo;ES;0;0,89;0;BESADA BEA, MARIA PALOMA
#N/A;#N/A;#N/A;#N/A;1,9092;0;0;BLANCO FONTAN, MANUEL
CL ROSALIA DE CASTRO, 23;36600;Vilagarcia de Arousa;ES;6,63514;0;0;BLANCO GUIMAREY, MAICA
CL VILANOVIÑA, 10 - PARADELA;36616;Meis;ES;2,3364;0;0;BLANCO TIO,ALFONSO
#N/A;#N/A;#N/A;#N/A;31,28871;1,58715;2,85845;BMC CONSTRUCTION, ESTUDIO & CONTRACT,S.L.U.
#N/A;#N/A;#N/A;#N/A;0;0,7566;0;BODEGAS MARTIN CODAX,S.A.U.
COLON, 23;36201;Vigo;ES;0;1,189;0;BONEDECO VIGO, SOCIEDAD LIMITADA
#N/A;#N/A;#N/A;#N/A;0,32874;1,2705;0,9056;BOUZADA JABOIS, CARLA
#N/A;#N/A;#N/A;#N/A;0;0,499;0;BURO DESIGN SL
CL CALVO SOTELO, 25;36900;Marín;ES;1,12644;0;0;CAFÉ BAR O RURAL,C.B.
LUGAR  MOSTEIRO ;36637;San Martiño-Meis;ES;4,9086;0;0;CAFETERIA BRUSELAS CB
CASTRELOS, 30;36210;Vigo;ES;2,12642;0;0;CAFETERIA TRAVIESAS S.L
C/ MANUEL NUÑEZ 2, 5º;36203;Vigo;ES;0;1,451;1,4895;CAMESELLE INVESTMENTS SL
#N/A;#N/A;#N/A;#N/A;0;2,7092;0;CAMPING BAYONA PLAYA, S.A.
PUERTA DEL SOL, 6 BAJO;36202;Vigo;ES;0;12,20388;0;CAÑAVERAL S. COOP GALLEGA
BAJADA PLAYA MENDUIÑA, 59;36945;Cangas;ES;1,9864;0;0;CAPITAN MORRAZO,S.L.
EDUARDO VINCENTI, 27;36930;Bueu (Casco Urbano);ES;1,38908;3,74966;0;CARBALLO DIEGUEZ, ROSA MARIA
#N/A;#N/A;#N/A;#N/A;0,4352;0,997;0;CARCLACEL,S.L.
MONTALVO, 66;36979;Adina (Sanxenxo);ES;0;6,2905;0;CARPINTERIA INPLAST SL UNIPERSONA
Polígono Industrial de Botos, Parcelas 16 y 17;36519;Lalín;ES;11,97171;0,97215;2,3193;CARPINTERIA JAR NOVOA, S.L.
#N/A;#N/A;#N/A;#N/A;1,37388;0;0;CARPINTERIA M. DE LA FUENTE E HIJOS, S.L.
#N/A;#N/A;#N/A;#N/A;2,9459;0;0;CARREIRO SANMARTIN, JOSE
AVDA MANUEL LEMOS, 34B LOCAL 33;36370;Nigrán;ES;0;1,11;0;CASA PATAS,.SL.
PLAZA DE PORTUGAL, 7;36960;Sanxenxo;ES;8,21412;0;0;CASTRO REA, JUAN MANUEL
CL ALVARIÑO, 7;36630;Cambados;ES;0,88068;0;0;CAYRO ELECTRODOMÉSTICOS,S.L.
PRINCIPE, 22 7 ªPLANTA;36202;Vigo;ES;0;0;0,584;CERVEZAS DEL SUR DE GALICIA, S.L.
#N/A;#N/A;#N/A;#N/A;1,39629;0;0;CERVIGAL,S.L.
LA LANZADA-SAN VICENTE, 27;36980;O Grove;ES;3,51135;0;0;CHIRIGAL S.L
#N/A;#N/A;#N/A;#N/A;0,783;1,82;0;CIRCULO CULTURAL MERCANTIL
CTRA DE CANIDO, 95;36331;Vigo;ES;0,5482;1,06144;0;CLUB DE CAMPO DE VIGO,S.A.
#N/A;#N/A;#N/A;#N/A;58,4808;65,25423;10,9595;COFAGA, S.COOP.
CL JUAN BAUTISTA ANDRADE,32;36005;Pontevedra;ES;0;0,453;0,111;COLMEIRO PLATAS, LUIS ALBERTO
Avd Francisco Regalado s/n . ;36993;Combarro-Poio;ES;1,0146;0;0;COMBARRO MAR,S.A.
#N/A;#N/A;#N/A;#N/A;0,38478;7,4935;0;COMERCIAL BEBIDAS DEL SALNES,S.L.
#N/A;#N/A;#N/A;#N/A;0;0;0,1287;CONSTRUCCIONES AIS,S.L.
C/ O'MALLO. 6 A;36121;Cotobade;ES;5,06;0;0;CONSTRUCCIONES Y REFORMAS GUILLERMO S.L.
CL PABLO MORILLO, 7;36201;Vigo;ES;0,22104;0;0;CONSUL NOCTEM,S.L.U.
PRAZA DA PRINCESA, 6;36202;Vigo;ES;5,75226;0,332;0;COSMOS AREOSA,S.L.
PASEO MARTITIMO, 3;36350;Nigran;ES;0;2,39072;0;COSTAS LAGO ROBERTO ANTONIO
#N/A;#N/A;#N/A;#N/A;0,86463;0;0;COSTAS PRAIA BAZAR,S.L.
PLAZA CURROS ENRIQUEZ, 4;36002;Pontevedra;ES;1,6296;0,1195;0;COSTAS SOUTO SL
Plaza Porta do sol. N.º 10 – 5º ;36202;Vigo;ES;0,7182;0;0;CRITERIO EQUIPAMIENTO E INSTALACIONES,S.L.
#N/A;#N/A;#N/A;#N/A;0,9382;0;0;DA SILVA IGLESIAS, OLIVERIO
AVDA JOSÉ GRAÑA MONTES, 5;36945;Cangas;ES;4,3554;0;0;DACOSTA SANTOME, EDUARDO
AVDA GRAN VIA, 144 BJ;36211;Vigo;ES;0,5357;0;0;DAVID CASTRO PEREIRA, SLU
CL ROSALIA DE CASTRO, 6;36201;Vigo;ES;12,89236;0,1737;0,84;DAVID DOMINGUEZ, MANUEL ANGEL
ROLLO, 8;36630;Cambados;ES;0;3,1428;0;DAVID POMBO VAZQUEZ
CAMIÑO DA VERDELLA, 134;36390;Vigo;ES;0;0,85975;1,46161;DE COMINGES CARVALLO, ISABEL
CL PROGRESO, 79 - BAJO 2B;36960;Sanxenxo;ES;4,60404;0;0;DESARROLLO DE PROYECTOS 360CONTRACT, SL
#N/A;#N/A;#N/A;#N/A;28,16524;38,59734;15,55;DIFERSA,S.A.
CASTAÑA, 20 BAJO;36212;Vigo;ES;0;0,403;0;DIGOCLAU S.L.
C/ IGREJA, 1;36889;A Franqueira;ES;1,11;0;0;DIOCESIS DE TUI VIGO
#N/A;#N/A;#N/A;#N/A;0;0,7282;0;DIOS SANTIAGO, RAMON
#N/A;#N/A;#N/A;#N/A;9,37576;10,11;0,9235;DISANFA,S.L.
#N/A;#N/A;#N/A;#N/A;17,92728;26,98571;3,68036;DISBEGAL SA
#N/A;#N/A;#N/A;#N/A;103,32322;134,87614;11,1302;DISGOBE,S.A.
#N/A;#N/A;#N/A;#N/A;2,86454;2,466;0;DISLOG, S.L.
#N/A;#N/A;#N/A;#N/A;9,93918;6,878;0;DISNIETO,S.L.
#N/A;#N/A;#N/A;#N/A;30,25368;25,95064;18,15913;DISRAMO,S.L.
#N/A;#N/A;#N/A;#N/A;2,51796;3,688;0,19;DISTRIBUCION ASER CUÑA,S.L.
#N/A;#N/A;#N/A;#N/A;14,31544;14,13852;0;DISTRIBUCION DE BEBIDAS DE PONTEVEDRA, S
LUGAR DE A RIBEIRA, 23;36410;A Ribeira (Torneiros o Porriño;ES;20,57338;30,5848;4,584;DISTRIBUCIONES ALIMENTARIAS VIBE,S.L.
#N/A;#N/A;#N/A;#N/A;0,53667;2,517;0;DISTRIBUCIONES CHOPI,S.L.
#N/A;#N/A;#N/A;#N/A;41,76224;36,4622;1,941;DISTRIBUCIONES DOMINGUEZ CASTRO,S.L.
#N/A;#N/A;#N/A;#N/A;11,57819;5,04777;0;DISTRIBUCIONES FROIZ,S.A.
#N/A;#N/A;#N/A;#N/A;5,32307;12,738;0;DISTRIBUCIONES MANUELA Y VICENTE,S.L.
#N/A;#N/A;#N/A;#N/A;0,57606;0;0;DISTRIBUCIONES MARLO,SL
#N/A;#N/A;#N/A;#N/A;27,25569;43,21483;24,662;DISTRIBUCIONES SOUTARA S.L.
SANJURJO BADIA, 128 BAJO;36207;Vigo;ES;0;3,34213;0;DIVINOS SELECCION, S.L.U.
CL URZAIZ, 102 BAJO;36204;Vigo;ES;1,1184;0;0;DOLORES FERNANDEZ E HIJOS,S.L.
CL URZAIZ, 15 1º;36201;Vigo;ES;1,87943;0;0;DOÑA LOLA GASTRO RESTAURACION,S.L.
CL MENDEZ NUÑEZ, 30;36600;Vilagarcia de Arousa;ES;1,3848;0;0;DOÑA TAPA VILAGARCIA,C.B.
#N/A;#N/A;#N/A;#N/A;0,5244;0;0;DORAL RESIDENCIAS GESTION SOCIOSANITARIA,S.L.
#N/A;#N/A;#N/A;#N/A;0,42594;0,5616;0;DORO 3003,S.L.
#N/A;#N/A;#N/A;#N/A;0,1371;0,94505;0,618;DROPERCO, S.L.
CL RODRIGO DE MENDOZA, 19 BAJO 1;36600;Vilagarcia de Arousa;ES;6,72624;0;0;DUQUE CAFE BAR,C.B.
AVDA. GARCIA BARBON, 21 BAJO;36201;Vigo;ES;0;0,032;0;E. TOXO, S.C.
CL URZAIZ, 157 1ºB;36205;Vigo;ES;21,56542;52,25239;16,49348;E.G.JOBE,S.L.
GRAN VIA, 25;36204;Vigo;ES;0,18012;0;0;ECI VIGO 011
#N/A;#N/A;#N/A;#N/A;0;0,008;0;EDIPREM,S.L.
#N/A;#N/A;#N/A;#N/A;3,3264;0,947;0,02;EIRADO DA LEÑA,S.L.
CL EUGENIO SEQUEIROS, 15;36940;Cangas do Morrazo;ES;0,19628;0;0;EIROA GALLEGO, ENRIQUE
#N/A;#N/A;#N/A;#N/A;3,04423;3,26171;0;EL BAZAR DEL TURISTA,S.L.
PASEO DE ALFONSO XII, 2 BAJO;36202;Vigo;ES;0;0;0;EL CASTRO TAPERÍA, C.B.
CL PROGRESO, 28 2ªPTA;36202;Vigo;ES;5,93668;0;0;EL JULIANA ESPACIO GASTRONÓMICO,S.L.
#N/A;#N/A;#N/A;#N/A;0,58386;0,067;0;EL MUELLE,S.C.
#N/A;#N/A;#N/A;#N/A;0,95664;2,89634;0;EL POMBAL S.C.
#N/A;#N/A;#N/A;#N/A;0;0;0;ELADIO,S.L.
#N/A;#N/A;#N/A;#N/A;0;3,399;0;ELECTRICA MODERNA DECORACION,S.L.
#N/A;#N/A;#N/A;#N/A;0,96084;2,36116;0;ELECTROGAYFER,S.L.
RÚA DO BARDO, Nº 1, BAJO;36003;Pontevedra;ES;0;0,575;0;ENCAJA GESTION DE RECURSOS GRAFICOS SL
#N/A;#N/A;#N/A;#N/A;2,12262;0;0;ENTREPEDRAS, CB
CANIDO PLAYA, 109;36390;Canido;ES;2,1;0;0;ESPADA GARCÍA, FLOR
AVDA FERIAL, 1;36540;Silleda;ES;0,5916;0;0;ESTACION DE SERVICIO SILLEDA SL
CL MONTERO RIOS, 171;36930;Bueu (Casco Urbano);ES;7,008;0;0;ESTÉVEZ GÓMEZ, DIEGO
VILANOVIÑA S/N;36616;Meis;ES;5,49492;0;0;EVENTOS SEÑORANS,S.L.
#N/A;#N/A;#N/A;#N/A;3,9718;0;0;EXCLUSIVAS BUGARIN,S.L.
#N/A;#N/A;#N/A;#N/A;0,3918;5,8082;0;EXCLUSIVAS EIRIZ, S.L.
RAMON MARTINEZ , 5;36600;Vilagarcia de Arousa;ES;0;1,866;0;EXPANSION HOSTELERA DE AROSA S.L
PARQUE EMPRESARIAL PORTO DO MOLLE;36350;Nigran;ES;62,26790909;66,07371901;2,016066116;EZPELETA DIV CIAL - AMAZON FBA ES
RUA DAS PONTES, 4 - VIAL A;36350;Nigran;ES;0;1,22517;0,13079;EZPELETA DIV. CIAL - VTAS B2C UE
CL ROSALÍA DE CASTRO, 41B 3 B;36201;Vigo;ES;0;0,14;0;EZPELETA OTERO, ITZIAR
#N/A;#N/A;#N/A;#N/A;0;0,32093;0;FABOLILEAVIC, S.L. - DONA VANIRI
AVDA. CASTRELOS, 29 2ºD;36210;Vigo;ES;0,196;0;0;FACTOR ULISES (ULISES PROJECTS E.E.), S.L.
